id,listing_url,name,description,picture_url,host_id,host_response_time,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
12831752,https://www.airbnb.com/rooms/12831752,Appartement F2 ready to beach/Porto/Casino Espinho,"Mon logement est proche de la plage, des transports en commun (bus), le centre ville, parcs et Casino d'Espinho. Vous apprécierez mon logement pour la luminosité, l'ambiance et sa suite parentale. Mon logement est parfait pour les couples, les voyageurs en solo, les voyageurs d'affaires, les familles (avec enfants) et les compagnons à quatre pattes.<br /><br /><b>License number</b><br />55201",https://a0.muscache.com/pictures/f8c680a1-9b5a-48ca-9bc1-2632b8911595.jpg,62809838,within an hour,,Paramos,ESPINHO,40.96246,-8.62814,Entire home/apt,6,2,4,"[""Wifi"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Hangers"", ""Drying rack for clothing"", ""Toaster"", ""Free parking on premises"", ""Dishes and silverware"", ""TV with Chromecast, premium cable, Apple TV, standard cable, Amazon Prime Video, Netflix"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Crib"", ""Dining table"", ""Iron"", ""Freezer"", ""Bathtub"", ""Indoor fireplace"", ""Microwave"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Host greets you"", ""Private patio or balcony"", ""Cooking basics"", ""Clothing storage: closet and walk-in closet"", ""Pack \u2019n play/Travel crib"", ""Long term stays allowed"", ""Single level home"", ""Oven"", ""Hot water kettle"", ""Stove"", ""Elevator"", ""Bidet"", ""Cleaning products""]",$36.00,39,4.51,4.74,4.59,4.82,4.77,4.28,4.41,0.55
11984291,https://www.airbnb.com/rooms/11984291,Monastery's House,"This is my family's heritage and you can experience it for all it's charming beauty! Situated inside Landim's Monastery, surrounded by vineyards and forest, this is the perfect get away only 30 min from Porto and the sea. Come visit us !!<br /><br /><b>Other things to note</b><br />We have three dogs!",https://a0.muscache.com/pictures/0e2577ec-9f81-4d99-abae-8665ab54d71d.jpg,34894796,within a day,,"Areias, Sequeiró, Lama e Palmeira",SANTO TIRSO,41.37972,-8.46316,Entire home/apt,3,1,2,"[""Hangers"", ""Free parking on premises"", ""Essentials"", ""Kitchen"", ""Host greets you"", ""Long term stays allowed""]",$55.00,9,4.67,4.78,4.89,5.0,4.89,5.0,4.67,0.13
28752667,https://www.airbnb.com/rooms/28752667,Apartamento T3 Apuliamar,"Apartamento fica a 10 metros da praia do centro da vila, existem inúmeros restaurantes locais e pequenos mercados tradicionais onde pode adquirir produtos frescos e peixe acabado de pescar.<br /><br />20 minutos de Braga e Viana do Castelo<br />30 minutos do Porto<br />1 hora do Gerês<br /><br />Perfeito para desfrutar de umas férias tranquilas e relaxadas!!!!<br /><br />Preço por noite.<br /><br /><b>The space</b><br />Cozinha equipada com frigorífico, fogão, forno, micro-ondas, máquina de lavar louça, máquina lavar e secar roupa, máquina de café Dolce Gusto, torradeira, varinha mágica, entre outros. <br /><br />Sala com televisão e varanda com vista lateral para o mar.<br /><br />Todos os quartos têm televisão.<br /><br /><b>License number</b><br />Exempt",https://a0.muscache.com/pictures/dd189a11-0b08-42c8-8aaf-73c1255e40c1.jpg,216866799,within an hour,,Estela,PÓVOA DE VARZIM,41.48372,-8.77501,Entire home/apt,6,3,3,"[""Wifi"", ""Fireplace guards"", ""Free dryer \u2013 In unit"", ""Waterfront"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Hangers"", ""Baking sheet"", ""Free washer \u2013 In unit"", ""Drying rack for clothing"", ""Shared pool"", ""Toaster"", ""Free parking on premises"", ""Dishes and silverware"", ""Body soap"", ""Pocket wifi"", ""Refrigerator"", ""Beachfront"", ""Kitchen"", ""Free street parking"", ""Dining table"", ""Cleaning before checkout"", ""Iron"", ""Freezer"", ""Backyard"", ""Bathtub"", ""Shower gel"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Luggage dropoff allowed"", ""Beach essentials"", ""Shampoo"", ""Coffee maker"", ""Hot water"", ""Outdoor furniture"", ""Host greets you"", ""Private patio or balcony"", ""Clothing storage: wardrobe, dresser, and closet"", ""Cooking basics"", ""Wine glasses"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""HDTV with standard cable"", ""Long term stays allowed"", ""Ethernet connection"", ""Hot water kettle"", ""Oven"", ""Stove"", ""Elevator"", ""Bidet"", ""Cleaning products""]",$100.00,10,4.8,4.9,5.0,4.7,4.7,4.9,4.9,0.29
28638158,https://www.airbnb.com/rooms/28638158,Eco House @ XVIII century eco-farm,"Eco house built with lots of love and dedication using eco-friendly techniques.  This house is located in front of the lake, close to the nature and farm animals with an amazing view. This is our most exclusive house with a lot of private space around it. It can host up until 5 people, it's perfect for a family or group of friends that are looking for private and exclusive experience in the nature. It is is equipped with a private kitchen and toilet, and you can park just besides it.<br /><br /><b>The space</b><br />Quinta das Relvas’ eco-hostel is located on an XVIII century eco-farm managed by a NGO with the same name dedicated to non-formal education activities on Arts and Sustainability. Our eco-hostel follows the same aims: to offer a more sustainable and creative experience in the heart of nature!<br /><br />This eco-house is equipped with a private kitchen and toilet, two couple's bed and a sofa bed.<br />There is  parking space just beside it.<br /><br />Besides the lake you ca",https://a0.muscache.com/pictures/miso/Hosting-28638158/original/0f1952e2-4183-48d3-b3b5-0aa738646392.jpeg,172824034,within an hour,,"Pinheiro da Bemposta, Travanca e Palmaz",OLIVEIRA DE AZEMÉIS,40.76244,-8.47536,Entire home/apt,5,1,3,"[""Wifi"", ""Pool"", ""Kitchen"", ""Long term stays allowed""]",$130.00,3,4.33,4.67,3.33,5.0,5.0,5.0,4.33,0.09
581207712262075971,https://www.airbnb.com/rooms/581207712262075971,Great Villa close to Vila do Conde,"The villa in Vila do Conde has 3 bedrooms and has capacity for 6 people. <br />The villa is tastefully-furnished, is modern, and  is 169 m².  It has views of the garden and the swimming pool. <br />The property is located  10 km from Vila do Conde, Povoa Varzim sand beach,  10 km from Vila do Condezim city,  10 km from Povoa Varzim city,  20 km from Aeroporto Francisco Sá Carneiro airport,  90 km from Vigo airport,  10 km from Vila do Conde metro station,  700 m from Rio este river,  12 km from Quinta da Barca nature reserve.<br /><br /><b>The space</b><br />The villa in Vila do Conde has 3 bedrooms and has capacity for 6 people. <br />The villa is tastefully-furnished, is modern, and  is 169 m².  It has views of the garden and the swimming pool. <br />The property is located  10 km from Vila do Conde, Povoa Varzim sand beach,  10 km from Vila do Condezim city,  10 km from Povoa Varzim city,  20 km from Aeroporto Francisco Sá Carneiro airport,  90 km from Vigo airport,  10 km from Vila",https://a0.muscache.com/pictures/prohost-api/Hosting-581207712262075971/original/555f5dbf-eee5-4c0c-a74d-c020ae073f39.jpeg,88204895,within an hour,,Balazar,PÓVOA DE VARZIM,41.41562,-8.61766,Entire home/apt,6,3,3,"[""Wifi"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Pool"", ""Free parking on premises"", ""BBQ grill"", ""TV"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Crib"", ""Patio or balcony"", ""Iron"", ""Air conditioning"", ""Backyard"", ""Indoor fireplace"", ""Microwave"", ""Heating"", ""Coffee maker"", ""Washer"", ""Oven"", ""Dryer"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$509.00,0,,,,,,,,
45982856,https://www.airbnb.com/rooms/45982856,Vila,"Moradia de luxo com todas as características para umas ferias de sonho .<br />Cinco quartos , quatro deles suites, um sala ampla e cozinha totalmente equipada.<br />Dispõe de um salão de jogos com bilhar e matrecos .<br />churrasqueira e sala de jantar com vista piscina .<br />Ampla zona ajardinada com piscina<br /><br /><b>License number</b><br />112037/AL",https://a0.muscache.com/pictures/8d3612c6-380b-497f-8603-6961848f9a74.jpg,212602906,N/A,,Balazar,PÓVOA DE VARZIM,41.41921,-8.5896,Entire home/apt,1,,5,"[""Hangers"", ""Wifi"", ""Private entrance"", ""Free parking on premises"", ""Indoor fireplace"", ""First aid kit"", ""Heating"", ""Essentials"", ""TV"", ""Fire extinguisher"", ""Pool"", ""Washer"", ""Kitchen"", ""Long term stays allowed""]",$300.00,1,2.0,3.0,1.0,3.0,3.0,3.0,3.0,0.07
51316295,https://www.airbnb.com/rooms/51316295,"Bed in Shared Room, Oporto Surf Camp, near beach","Our surfcamp is located in a traditional fisherman village, surrounded by the wild and well preserved uncrowded beaches of natural parks and many surf spots.<br /><br />The surf Camp is only a 3 minute walk from the beach. Perfect for a quick surf session at our home beach, beautiful sun sets or to go for a drink at the beach bar.<br /><br />Outside is a big lounge area to hang out and relax.<br /><br />It's possible to surf whole year round, so you are more than welcome to visit us and experience the surf life in Esmoriz!<br /><br /><b>License number</b><br />19331/AL",https://a0.muscache.com/pictures/a32200f6-0de5-4e1c-86d0-262b9c1949cf.jpg,73930531,within a few hours,,Paramos,ESPINHO,40.95582,-8.65258,Shared room,1,1,4,"[""Hangers"", ""Wifi"", ""Cooking basics"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Breakfast"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""TV"", ""Heating"", ""Fire extinguisher"", ""Smoke alarm"", ""Kitchen"", ""Host greets you""]",$25.00,2,5.0,5.0,4.5,5.0,5.0,4.5,5.0,0.95
28385673,https://www.airbnb.com/rooms/28385673,Casa da Calçada - a 10min dos Passadiços do Paiva,"A Casa da Calçada localiza-se num ambiente natural e rural, a cerca de 10 minutos dos Passadiços do Paiva.<br />A casa dispõe de uma piscina a sal com uma vista deslumbrante para montanhas e vales. <br />Uma propriedade completa composta por 3 quartos + 1 individual, 2 casas de banho, sala de jantar, sala de estar, zona de refeições e cozinha. Um espaço exterior que contém piscina privada, zona de refeições com BBQ e forno a lenha e uma zona grande com jardim.<br /><br /><b>The space</b><br />É uma casa moderna de família, pensada até ao mais ínfimo pormenor, desde as vistas, a localização, passando também pela orientação solar. Decorada com gosto e com requinte, que nos faz mergulhar no espírito da região.<br />Local ótimo para relaxar, fazer caminhadas e respirar o ar puro da montanha.<br /><br /><b>License number</b><br />82331/AL",https://a0.muscache.com/pictures/1cd588e9-b7f0-42d5-9373-9a8ec857f9b4.jpg,214261460,within an hour,"Casal Deita, Viseu, Portugal",Canelas e Espiunca,AROUCA,41.02672,-8.21467,Entire home/apt,8,4,6,"[""Wifi"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Private hot tub"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""BBQ grill"", ""TV"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Crib"", ""Iron"", ""Private fenced garden or backyard"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Heating"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Private patio or balcony"", ""Oven"", ""Fire extinguisher"", ""Private pool"", ""Smoke alarm"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$185.00,39,4.85,4.87,4.87,4.95,4.85,4.38,4.62,0.87
14563383,https://www.airbnb.com/rooms/14563383,Magnifique Loft-Villa face à la mer,"Magnifique maison-loft type triplex avec piscine et face à la plage.<br />Décoration moderne et très soignée. <br />Cuisine toute équipée, très grand séjour avec terrasse, salon mezzanine convertible en chambre. <br />2 chambres vue Piscine, 2 Sdb, 2 toilettes. <br />Restaurants, cafés à 100m.<br />Réservation 4 nuits  minimum.<br /><br /><b>Other things to note</b><br />Réservations pour un minimum de 4 nuits recommandée.",https://a0.muscache.com/pictures/bbd10609-fa4a-4139-b402-2a259769e1b3.jpg,21306137,within an hour,"Apúlia, Braga, Portugal",Estela,PÓVOA DE VARZIM,41.48577,-8.76301,Entire home/apt,6,2,4,"[""Hangers"", ""Iron"", ""Washer"", ""Free parking on premises"", ""Dryer"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Essentials"", ""TV"", ""Shampoo"", ""Pool"", ""Hot water"", ""Kitchen"", ""Host greets you"", ""Long term stays allowed""]",$130.00,17,4.71,4.71,4.76,4.82,4.76,4.82,4.71,0.28
45654368,https://www.airbnb.com/rooms/45654368,Oktavihu House,"Moradia de excelente qualidade de construção com todo o conforto de uma casa de sonho, boa localizao e calmo..<br /><br /><b>License number</b><br />123195/AL",https://a0.muscache.com/pictures/miso/Hosting-45654368/original/f79fb679-e77b-451e-8053-9b0b53a50294.jpeg,369849427,within an hour,,Balazar,PÓVOA DE VARZIM,41.41668,-8.59146,Private room,2,1,1,"[""Mini fridge"", ""Free dryer \u2013 In unit"", ""Dedicated workspace"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Room-darkening shades"", ""Security cameras on property"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""BBQ grill"", ""TV"", ""Dishes and silverware"", ""Free street parking"", ""Lock on bedroom door"", ""Iron"", ""Indoor fireplace"", ""Luggage dropoff allowed"", ""First aid kit"", ""Pool table"", ""Washer"", ""Hot water"", ""Outdoor furniture"", ""Private patio or balcony"", ""Laundromat nearby"", ""Ethernet connection"", ""Central heating"", ""Fire extinguisher"", ""Clothing storage: closet"", ""Wifi \u2013 23 Mbps"", ""Smoke alarm""]",$40.00,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1
583970619229629090,https://www.airbnb.com/rooms/583970619229629090,Behappy Lodge & Brunch - Suite Dupla,"O Behappy é um Lodge da praia de Esmoriz, ideal para qualquer viajante que procura uma experiência de bem-estar. No terraço, servem-se brunch e refeições ligeiras num conceito único com iguarias dos quatro cantos do mundo.<br />Quarto privado com cama de casal, casa de banho privativa, guarda-fatos e TV, ideal para casais que procuram conforto e privacidade, sem dispensar a oportunidade de socializar e interagir com os outros hóspedes nas zonas comuns que o espaço oferece.<br /><br /><b>License number</b><br />115794/AL",https://a0.muscache.com/pictures/miso/Hosting-583947404725086103/original/924b3b4a-bf6c-4fbd-90a2-b6cf4914c9d2.jpeg,402913437,within an hour,,Paramos,ESPINHO,40.95273,-8.65467,Private room,2,1,2,"[""Patio or balcony"", ""Lock on bedroom door"", ""Wifi"", ""Outdoor dining area"", ""Air conditioning"", ""Backyard"", ""Dedicated workspace"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""TV"", ""Fire extinguisher"", ""Shampoo"", ""Dishes and silverware"", ""Refrigerator"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Long term stays allowed""]",$70.00,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.61
583978419564856179,https://www.airbnb.com/rooms/583978419564856179,Behappy Lodge & Brunch - Suite Dupla,"O Behappy é um Lodge da praia de Esmoriz, ideal para qualquer viajante que procura uma experiência de bem-estar. No terraço, servem-se brunch e refeições ligeiras num conceito único com iguarias dos quatro cantos do mundo.<br />Quarto privado com cama de casal, casa de banho privativa, guarda-fatos e TV, ideal para casais que procuram conforto e privacidade, sem dispensar a oportunidade de socializar e interagir com os outros hóspedes nas zonas comuns que o espaço oferece.<br /><br /><b>License number</b><br />115794/AL",https://a0.muscache.com/pictures/miso/Hosting-583947404725086103/original/884c2b83-2ef8-49f3-8983-4535162a01c6.jpeg,402913437,within an hour,,Paramos,ESPINHO,40.9542,-8.65583,Private room,2,1,1,"[""Patio or balcony"", ""Lock on bedroom door"", ""Wifi"", ""Outdoor dining area"", ""Air conditioning"", ""Backyard"", ""Dedicated workspace"", ""First aid kit"", ""Hair dryer"", ""Essentials"", ""TV"", ""Fire extinguisher"", ""Shampoo"", ""Dishes and silverware"", ""Refrigerator"", ""Coffee maker"", ""Smoke alarm"", ""Kitchen"", ""Long term stays allowed""]",$70.00,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.85
42323284,https://www.airbnb.com/rooms/42323284,Double Bed in B&B Ocean Breeze near Porto,"Welcome to Oceanbreeze Esmoriz!<br /><br />Mild temperatures, warm summers, good surfing conditions, a calm and relaxed environment and just half an hour drive to Porto – a beautiful, interesting and buzzling city in Portugal – you can find our Guesthouse in the cute town of Esmoriz.<br /><br />Birds whistling, the salty breeze of the ocean in the air and big forests, dunes and beaches closeby, ready to be explored – by foot or with a bicycle free of use.<br /><br />We offer SURF and YOGA classes with qualified instructors.<br /><br /><b>The space</b><br />Our property offers a big garden, where you can relax under the pavillon, in the hammock or on the meadow; where you can pick fruits from many trees or make a barbeque and eat on the terrace. If you need a cool down just jump in our pool.<br />If you are seeking for an active vacation or want to try out something new, we offer different activities such as Surfing, Stand Up Paddle, Kite Surfing, Yoga, Skateboarding or Volleyball. Our ",https://a0.muscache.com/pictures/a13b1cbf-fd76-4086-b198-a96c3880c4e3.jpg,269082250,within an hour,"Esmoriz, Aveiro, Portugal",Paramos,ESPINHO,40.96307,-8.6252,Private room,2,1,1,"[""Wifi"", ""Baby bath"", ""Dishwasher"", ""Breakfast"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Pool"", ""Hangers"", ""Nespresso machine"", ""Carbon monoxide alarm"", ""BBQ grill"", ""TV"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Patio or balcony"", ""Lock on bedroom door"", ""Iron"", ""Freezer"", ""Backyard"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Baby monitor"", ""Sound system"", ""Heating"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Washer"", ""Cooking basics"", ""Pack \u2019n play/Travel crib"", ""Barbecue utensils"", ""Dryer"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Smoke alarm"", ""Long term stays allowed""]",$45.00,0,,,,,,,,
50717129,https://www.airbnb.com/rooms/50717129,Maison familiale à 500 M de la plage.,"Profitez en famille de ce fabuleux logement qui offre de bons moments en perspective. Situé à Esmoriz, commune avec tous commerces et commodités, déplacements à pieds jusque la gare ou à la plage, venez profitez des petits restaurants de la ville en bord de mer, de la plage. La gare d'Esmoriz dessert Espinho en 5 MNS, Porto en 20 MNS et Lisbonne en 3H. Maison au calme avec jardin.<br /><br /><b>License number</b><br />Exempt",https://a0.muscache.com/pictures/miso/Hosting-50717129/original/552a698c-9dbe-47c6-868c-49c0ce6cb8a7.jpeg,333266646,a few days or more,,Paramos,ESPINHO,40.95514,-8.64809,Private room,4,2,2,"[""Wifi"", ""Cooking basics"", ""Private entrance"", ""Bathtub"", ""Dedicated workspace"", ""Waterfront"", ""Free parking on premises"", ""Central heating"", ""Indoor fireplace"", ""BBQ grill"", ""Essentials"", ""Bed linens"", ""TV"", ""Dishes and silverware"", ""Hot water"", ""Kitchen"", ""Cleaning products""]",$100.00,3,4.0,4.0,3.67,4.33,5.0,4.33,3.33,0.28
1636485,https://www.airbnb.com/rooms/1636485,"Quinta Tapado João em Lourizela, Sever do Vouga.","Lovely countryside house, stone made, situated in the center of Portugal. Located in Lourizela, community of Sever do Vouga. Surrounded by the beautiful rivers Teixeira and Vouga (new dam Ribeiradio/Ermida).<br /><br /><b>The space</b><br />Due to its paradise location (mountains/rivers), the region is very know for canyoning, mountain bike, fishing or simply refreshing in some waterfalls in surrounding area (for example Cabreia's Waterfall). Because of the Ribeiradio/Ermida dam, constructed across the rivers Vouga and Teixeira, this reservoir is a good picnic spot too. Visitors are allowed to enjoy a walk along the dam premises and experience the greenery around.<br />Also, the gastronomical delights are enough to keep food enthusiasts busy for a long time...<br /><br />FEATURES<br /><br />two floors: upper floor with two bed rooms (one large and one double) and one bathroom; lower floor, a fully equipped kitchen (fridge/freezer, electric oven, microwave, kettle, toaster, coffee machi",https://a0.muscache.com/pictures/884faf7d-2499-45b7-958a-064397ddf0d1.jpg,8691448,within an hour,"Aveiro District, Portugal",Arões,VALE DE CAMBRA,40.75722,-8.29151,Entire home/apt,4,2,3,"[""Wifi"", ""Baby bath"", ""Extra pillows and blankets"", ""Dishwasher"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Hangers"", ""Private entrance"", ""Baking sheet"", ""Nespresso machine"", ""Outdoor dining area"", ""Drying rack for clothing"", ""Toaster"", ""Free parking on premises"", ""BBQ grill"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Kitchen"", ""Patio or balcony"", ""Dining table"", ""Iron"", ""Free washer \u2013 In building"", ""Freezer"", ""Backyard"", ""Clothing storage: wardrobe"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Heating"", ""Coffee maker"", ""Hot water"", ""Outdoor furniture"", ""Cooking basics"", ""TV with standard cable"", ""Barbecue utensils"", ""Dryer"", ""Hot water kettle"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Bidet"", ""Long term stays allowed""]",$80.00,42,4.79,4.81,4.67,4.83,4.8,4.71,4.61,0.50
52319707,https://www.airbnb.com/rooms/52319707,Solar da Saudade Quarto duplo Preto,Komm an diesem unvergleichlichen Rückzugsort wieder in Einklang mit der Natur.<br /><br /><b>License number</b><br />3643921,https://a0.muscache.com/pictures/miso/Hosting-52319707/original/e4aafe2a-ac9c-41eb-b99c-97f33d48b82c.jpeg,277838498,within a few hours,,"Areias, Sequeiró, Lama e Palmeira",SANTO TIRSO,41.37635,-8.46763,Private room,2,1,1,"[""Lock on bedroom door"", ""Wifi"", ""Free parking on premises"", ""Breakfast"", ""Dryer"", ""Heating"", ""Essentials"", ""TV"", ""Hot tub"", ""Pool"", ""Washer"", ""Kitchen"", ""Long term stays allowed""]",$40.00,0,,,,,,,,
25292546,https://www.airbnb.com/rooms/25292546,Casa Amarela II,"O quarto é amplo e luminoso. A casa fica situada num largo tranquilo praticamente sem trânsito automóvel. Perto da praia, dos passadiços da Barrinha e do parque ambiental do Buçaquinho. Bares,  cafetarias e serviço de restauração perto. <br />Para deslocações maiores têm ao dispor serviço dos caminhos de ferro e autocarro.Contacto privilegiado com Oporto Surfcamp.<br /><br /><b>License number</b><br />Exempt",https://a0.muscache.com/pictures/b033ea03-a220-4e60-a4d9-10563178a600.jpg,184844096,within an hour,,Paramos,ESPINHO,40.9546,-8.64424,Private room,3,1,2,"[""Wifi"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Hangers"", ""Free street parking"", ""Crib"", ""Lock on bedroom door"", ""Iron"", ""Cleaning before checkout"", ""Backyard"", ""Outlet covers"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""First aid kit"", ""Heating"", ""Shampoo"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Host greets you"", ""Fire extinguisher"", ""Long term stays allowed""]",$35.00,28,4.88,4.88,4.88,4.96,4.96,4.65,4.81,0.57
19190944,https://www.airbnb.com/rooms/19190944,Cantinho de Sonho - Casa Rural,"Casa Rural composta por dois quartos com cama de casal, um deles com WC privativo e terraço com vista para a albufeira da barragem de uma construção típica da região, à base de pedra de granito e madeira,  este espaço torna-se muito acolhedor e confortável.<br /><br /><b>The space</b><br />AL-1435. Localizado numa zona rural este espaço torna-se ideal para desfrutar da tranquilidade da envolvente.<br />Para os mais aventureiros, existem várias atividades, nas redondezas, que juntam as magnificas paisagens da região com a adrenalina dos desportos radicais.<br /><br /><b>License number</b><br />1435/AL",https://a0.muscache.com/pictures/5f874fad-4cd4-495c-b5c7-81c1f76dd15f.jpg,134242335,within an hour,,Arões,VALE DE CAMBRA,40.75754,-8.30997,Entire home/apt,4,2,2,"[""Wifi"", ""Fireplace guards"", ""Waterfront"", ""Dishwasher"", ""Essentials"", ""Bed linens"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""BBQ grill"", ""TV"", ""Dishes and silverware"", ""Refrigerator"", ""Kitchen"", ""Iron"", ""Backyard"", ""Bathtub"", ""Indoor fireplace"", ""Microwave"", ""Coffee maker"", ""Washer"", ""Hot water"", ""Host greets you"", ""Private patio or balcony"", ""Oven"", ""Fire extinguisher"", ""Stove"", ""Cooking basics"", ""Long term stays allowed""]",$70.00,49,4.94,4.88,4.88,4.94,4.92,4.86,4.92,0.83
9285721,https://www.airbnb.com/rooms/9285721,Good room Esmoriz beach [surf] - Porto,"The room is located in the picturesque Esmoriz beach city, one of the best beaches in the Northern Portugal. Our House is in a quiet neighborhood, and we offer a comfortable room.<br />Facilities:  free WIFI, equipped kitchen, living room, balcons<br /><br /><b>Guest access</b><br />equipped kitchen, living room, balcons and toillet<br /><br /><b>Other things to note</b><br />laundry in the next building.",https://a0.muscache.com/pictures/miso/Hosting-9285721/original/a5b0fd35-72b3-4259-a590-a145b368ce30.png,28251667,within an hour,"Esmoriz, Aveiro, Portugal",Paramos,ESPINHO,40.9561,-8.65306,Private room,2,1,1,"[""Wifi"", ""Dedicated workspace"", ""Waterfront"", ""Extra pillows and blankets"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Cable TV"", ""Room-darkening shades"", ""Lake access"", ""Bikes"", ""Hangers"", ""Private entrance"", ""Baking sheet"", ""Outdoor dining area"", ""Toaster"", ""Free parking on premises"", ""BBQ grill"", ""Dishes and silverware"", ""Body soap"", ""Pocket wifi"", ""Refrigerator"", ""Beachfront"", ""Kitchen"", ""Free street parking"", ""Dining table"", ""Lock on bedroom door"", ""Iron"", ""Freezer"", ""Private gym nearby"", ""Bathtub"", ""Cleaning before checkout"", ""Clothing storage: dresser and closet"", ""Shower gel"", ""Indoor fireplace"", ""Microwave"", ""First aid kit"", ""Beach essentials"", ""Shampoo"", ""Coffee maker"", ""Hot water"", ""Outdoor furniture"", ""Host greets you"", ""Shared patio or balcony"", ""Cooking basics"", ""Wine glasses"", ""Laundromat nearby"", ""HDTV with standard cable"", ""Paid dryer"", ""Long term stays allowed"", ""Ethernet connection"", ""Oven"", ""Paid washer"", ""Fire extinguisher"", ""Smoke alarm"", ""Stove"", ""Elevator"", ""Bidet"", ""Cleaning products""]",$25.00,57,4.63,4.75,4.6,4.93,4.84,4.79,4.75,0.74
16730174,https://www.airbnb.com/rooms/16730174,Double bedroom in Surfers house,"O meu espaço fica perto de restaurantes e refeições, atividades para famílias, praia, vida noturna, e transportes públicos. O meu espaço é bom para casais, aventuras individuais, e grandes grupos. Nos temos varias atividades disponíveis como aulas de surf, yoga , wake board e wake surf.<br /><br /><b>The space</b><br />Our surf house is situated 1min from the beach and comum area has view to the ocean. We offer breakfast, towels, shuttles to and from train station.Best option for beach vacation, shops, rest. at walking distance.<br />Our guests have option to rent surf boards, bikes and skates and also do surf lessons , wakesurfing or wakeboarding.<br /><br /><b>Guest access</b><br />area exterior comum  para churrascos e refeições, area para yoga ou atividades fisicas e mesa de ping-pong<br /><br /><b>License number</b><br />15291/AL",https://a0.muscache.com/pictures/51145201-bffc-49f2-b663-73e3bdce2f5a.jpg,5361125,within a few hours,,Paramos,ESPINHO,40.95383,-8.65465,Private room,2,1,1,"[""Lock on bedroom door"", ""Wifi"", ""First aid kit"", ""Beachfront"", ""Fire extinguisher"", ""Essentials"", ""Dishes and silverware"", ""Host greets you"", ""Hot water"", ""Kitchen"", ""Ping pong table"", ""Outdoor shower""]",$70.00,19,4.95,4.84,4.84,5.0,5.0,5.0,4.84,0.31
